image,H,W,area
610,256,256,159
610,256,256,150
610,256,256,119
610,256,256,141
610,256,256,135
610,256,256,140
610,256,256,153
610,256,256,137
610,256,256,118
611,256,320,381
611,256,320,331
611,256,320,2223
611,256,320,278
611,256,320,347
611,256,320,342
611,256,320,764
611,256,320,107
611,256,320,509
611,256,320,419
611,256,320,188
611,256,320,155
611,256,320,54
611,256,320,259
611,256,320,280
611,256,320,405
611,256,320,128
611,256,320,297
611,256,320,378
611,256,320,199
611,256,320,446
611,256,320,2163
611,256,320,80
611,256,320,682
611,256,320,453
611,256,320,357
611,256,320,210
611,256,320,277
611,256,320,454
611,256,320,66
611,256,320,609
611,256,320,1775
611,256,320,546
611,256,320,1639
611,256,320,394
611,256,320,175
611,256,320,1673
611,256,320,878
611,256,320,47
611,256,320,599
611,256,320,259
611,256,320,2592
612,256,256,210
612,256,256,179
612,256,256,79
612,256,256,200
612,256,256,170
612,256,256,261
613,256,320,692
613,256,320,394
613,256,320,679
613,256,320,188
613,256,320,376
613,256,320,66
613,256,320,1248
613,256,320,271
613,256,320,205
613,256,320,962
613,256,320,970
613,256,320,361
613,256,320,408
613,256,320,528
613,256,320,28
613,256,320,307
613,256,320,384
613,256,320,805
613,256,320,653
613,256,320,216
613,256,320,582
613,256,320,434
613,256,320,238
613,256,320,351
613,256,320,471
613,256,320,471
613,256,320,293
613,256,320,421
613,256,320,1442
613,256,320,337
613,256,320,186
613,256,320,365
613,256,320,361
613,256,320,454
613,256,320,535
613,256,320,915
613,256,320,202
613,256,320,179
613,256,320,434
613,256,320,21
613,256,320,137
613,256,320,306
613,256,320,323
613,256,320,368
613,256,320,192
613,256,320,114
613,256,320,1014
613,256,320,394
613,256,320,546
613,256,320,100
613,256,320,558
613,256,320,425
613,256,320,562
613,256,320,711
613,256,320,267
613,256,320,1105
613,256,320,984
613,256,320,377
613,256,320,470
614,256,256,243
614,256,256,265
614,256,256,260
614,256,256,139
614,256,256,182
614,256,256,118
614,256,256,257
614,256,256,92
615,256,320,2320
615,256,320,1223
615,256,320,749
615,256,320,2318
615,256,320,64
615,256,320,102
615,256,320,1882
615,256,320,715
615,256,320,2110
615,256,320,1960
615,256,320,2956
615,256,320,3273
615,256,320,1971
615,256,320,2052
615,256,320,321
615,256,320,641
615,256,320,115
615,256,320,2866
615,256,320,2122
616,256,256,78
616,256,256,139
616,256,256,76
616,256,256,161
616,256,256,173
616,256,256,161
616,256,256,199
616,256,256,268
616,256,256,68
617,256,256,68
617,256,256,92
617,256,256,46
617,256,256,49
617,256,256,44
617,256,256,66
617,256,256,107
617,256,256,61
617,256,256,49
617,256,256,128
617,256,256,116
618,520,696,626
618,520,696,65
618,520,696,888
618,520,696,522
618,520,696,484
618,520,696,789
618,520,696,707
618,520,696,1097
618,520,696,655
618,520,696,631
618,520,696,1039
618,520,696,415
618,520,696,602
618,520,696,548
618,520,696,796
618,520,696,899
618,520,696,396
618,520,696,752
618,520,696,686
618,520,696,582
618,520,696,558
618,520,696,1014
618,520,696,681
618,520,696,505
618,520,696,952
618,520,696,586
618,520,696,565
618,520,696,133
618,520,696,928
618,520,696,490
618,520,696,799
618,520,696,820
618,520,696,271
618,520,696,1094
618,520,696,832
618,520,696,1018
618,520,696,847
618,520,696,738
618,520,696,713
618,520,696,648
618,520,696,511
618,520,696,978
618,520,696,742
618,520,696,952
618,520,696,670
618,520,696,510
618,520,696,889
618,520,696,267
618,520,696,794
618,520,696,591
618,520,696,630
618,520,696,672
618,520,696,582
618,520,696,1029
618,520,696,633
618,520,696,688
618,520,696,81
618,520,696,301
618,520,696,500
618,520,696,538
618,520,696,63
618,520,696,647
618,520,696,884
618,520,696,615
618,520,696,717
618,520,696,975
618,520,696,949
618,520,696,754
618,520,696,467
618,520,696,723
618,520,696,683
618,520,696,768
618,520,696,1168
618,520,696,772
618,520,696,1141
618,520,696,649
618,520,696,939
618,520,696,643
618,520,696,680
618,520,696,897
618,520,696,510
618,520,696,963
618,520,696,636
618,520,696,648
618,520,696,940
618,520,696,640
618,520,696,53
618,520,696,441
618,520,696,540
618,520,696,477
618,520,696,756
618,520,696,239
618,520,696,931
618,520,696,967
618,520,696,102
618,520,696,739
618,520,696,490
618,520,696,631
618,520,696,1282
618,520,696,804
618,520,696,579
618,520,696,738
618,520,696,915
618,520,696,638
618,520,696,744
618,520,696,619
618,520,696,687
618,520,696,874
618,520,696,188
618,520,696,632
618,520,696,87
618,520,696,584
618,520,696,682
618,520,696,609
618,520,696,732
618,520,696,937
618,520,696,723
618,520,696,734
618,520,696,96
618,520,696,630
619,256,256,41
619,256,256,60
619,256,256,87
619,256,256,55
619,256,256,131
619,256,256,79
619,256,256,97
619,256,256,57
619,256,256,86
619,256,256,83
619,256,256,59
619,256,256,159
619,256,256,111
619,256,256,80
619,256,256,142
619,256,256,121
619,256,256,88
619,256,256,29
619,256,256,154
619,256,256,85
619,256,256,54
619,256,256,89
619,256,256,72
619,256,256,120
619,256,256,85
619,256,256,53
619,256,256,140
619,256,256,81
619,256,256,41
619,256,256,113
619,256,256,95
619,256,256,86
619,256,256,150
619,256,256,28
619,256,256,109
619,256,256,144
619,256,256,105
619,256,256,128
619,256,256,63
619,256,256,87
619,256,256,159
619,256,256,94
619,256,256,72
619,256,256,63
619,256,256,92
619,256,256,117
619,256,256,82
619,256,256,95
619,256,256,61
619,256,256,51
619,256,256,71
619,256,256,237
619,256,256,55
619,256,256,78
619,256,256,67
619,256,256,125
619,256,256,82
619,256,256,88
619,256,256,69
619,256,256,82
619,256,256,130
619,256,256,68
619,256,256,63
619,256,256,92
619,256,256,119
619,256,256,237
619,256,256,121
619,256,256,133
619,256,256,50
619,256,256,124
619,256,256,286
619,256,256,123
619,256,256,120
619,256,256,106
619,256,256,104
619,256,256,137
620,256,320,291
620,256,320,374
620,256,320,398
620,256,320,454
620,256,320,340
620,256,320,659
620,256,320,389
620,256,320,579
620,256,320,95
620,256,320,586
620,256,320,606
620,256,320,307
620,256,320,458
620,256,320,764
620,256,320,287
620,256,320,843
620,256,320,797
620,256,320,491
620,256,320,425
620,256,320,237
620,256,320,92
620,256,320,693
620,256,320,358
620,256,320,42
620,256,320,356
620,256,320,462
620,256,320,505
620,256,320,415
620,256,320,325
620,256,320,976
620,256,320,681
620,256,320,459
620,256,320,124
620,256,320,466
620,256,320,156
620,256,320,424
620,256,320,156
620,256,320,262
620,256,320,441
620,256,320,413
620,256,320,289
620,256,320,507
621,256,256,72
621,256,256,67
621,256,256,113
621,256,256,71
621,256,256,33
621,256,256,77
621,256,256,110
621,256,256,41
621,256,256,21
621,256,256,60
621,256,256,59
621,256,256,59
621,256,256,83
621,256,256,93
621,256,256,37
621,256,256,48
621,256,256,65
621,256,256,82
621,256,256,40
621,256,256,63
621,256,256,47
621,256,256,116
621,256,256,49
621,256,256,97
621,256,256,46
621,256,256,50
621,256,256,77
621,256,256,126
621,256,256,47
621,256,256,67
621,256,256,46
621,256,256,58
621,256,256,57
621,256,256,142
621,256,256,97
621,256,256,101
621,256,256,89
621,256,256,93
621,256,256,81
621,256,256,68
621,256,256,104
621,256,256,125
621,256,256,66
621,256,256,95
621,256,256,70
621,256,256,117
621,256,256,98
621,256,256,115
621,256,256,63
621,256,256,88
621,256,256,26
621,256,256,72
621,256,256,55
621,256,256,26
621,256,256,76
621,256,256,47
621,256,256,111
621,256,256,44
621,256,256,63
621,256,256,91
621,256,256,166
621,256,256,56
621,256,256,64
621,256,256,21
621,256,256,82
621,256,256,69
621,256,256,38
621,256,256,38
621,256,256,51
621,256,256,103
621,256,256,28
621,256,256,135
621,256,256,77
621,256,256,41
621,256,256,124
621,256,256,21
621,256,256,31
621,256,256,99
621,256,256,134
621,256,256,21
621,256,256,65
621,256,256,81
621,256,256,78
621,256,256,54
621,256,256,71
621,256,256,47
621,256,256,76
621,256,256,101
621,256,256,77
621,256,256,114
621,256,256,31
622,256,256,350
622,256,256,331
622,256,256,429
622,256,256,540
622,256,256,409
622,256,256,471
622,256,256,522
622,256,256,358
622,256,256,238
622,256,256,299
622,256,256,547
622,256,256,424
622,256,256,372
622,256,256,381
622,256,256,495
622,256,256,283
622,256,256,389
622,256,256,355
622,256,256,336
622,256,256,448
622,256,256,501
622,256,256,361
622,256,256,279
622,256,256,414
622,256,256,174
622,256,256,505
622,256,256,182
622,256,256,533
622,256,256,408
622,256,256,25
622,256,256,366
622,256,256,460
622,256,256,142
622,256,256,268
622,256,256,469
622,256,256,201
622,256,256,459
622,256,256,49
622,256,256,372
622,256,256,442
622,256,256,423
622,256,256,318
622,256,256,278
622,256,256,101
622,256,256,927
622,256,256,492
622,256,256,368
622,256,256,300
622,256,256,61
623,256,256,49
623,256,256,53
623,256,256,66
623,256,256,28
623,256,256,70
623,256,256,49
623,256,256,154
623,256,256,46
623,256,256,81
623,256,256,90
623,256,256,21
623,256,256,96
623,256,256,79
623,256,256,70
623,256,256,57
623,256,256,55
623,256,256,62
623,256,256,32
623,256,256,67
623,256,256,116
623,256,256,21
623,256,256,64
623,256,256,81
623,256,256,64
623,256,256,69
623,256,256,128
623,256,256,33
623,256,256,44
623,256,256,54
623,256,256,64
623,256,256,105
623,256,256,77
623,256,256,55
623,256,256,77
623,256,256,70
623,256,256,68
623,256,256,114
623,256,256,62
623,256,256,21
623,256,256,89
623,256,256,49
623,256,256,60
623,256,256,21
623,256,256,58
623,256,256,31
623,256,256,77
623,256,256,54
623,256,256,78
623,256,256,21
623,256,256,53
623,256,256,71
623,256,256,75
623,256,256,115
623,256,256,71
623,256,256,21
623,256,256,68
623,256,256,21
623,256,256,101
623,256,256,86
623,256,256,21
623,256,256,50
623,256,256,61
623,256,256,70
623,256,256,74
623,256,256,84
624,256,256,55
624,256,256,70
624,256,256,33
624,256,256,94
624,256,256,106
624,256,256,66
624,256,256,86
624,256,256,130
624,256,256,112
624,256,256,29
624,256,256,81
624,256,256,108
624,256,256,106
624,256,256,54
624,256,256,126
624,256,256,74
624,256,256,166
624,256,256,66
624,256,256,86
624,256,256,117
624,256,256,26
624,256,256,143
624,256,256,136
624,256,256,68
624,256,256,92
624,256,256,137
624,256,256,83
624,256,256,50
624,256,256,105
624,256,256,64
624,256,256,76
624,256,256,85
624,256,256,56
624,256,256,79
624,256,256,88
624,256,256,123
624,256,256,133
624,256,256,26
624,256,256,83
624,256,256,77
624,256,256,146
624,256,256,53
624,256,256,57
624,256,256,48
624,256,256,54
624,256,256,58
624,256,256,83
624,256,256,36
624,256,256,62
624,256,256,95
625,256,320,498
625,256,320,344
625,256,320,270
625,256,320,201
625,256,320,343
625,256,320,288
625,256,320,501
625,256,320,505
625,256,320,236
625,256,320,340
625,256,320,533
625,256,320,69
625,256,320,630
625,256,320,358
625,256,320,167
625,256,320,43
625,256,320,585
625,256,320,138
625,256,320,304
625,256,320,255
625,256,320,247
625,256,320,240
625,256,320,247
625,256,320,441
625,256,320,829
625,256,320,476
625,256,320,556
625,256,320,109
625,256,320,74
625,256,320,265
625,256,320,418
625,256,320,399
625,256,320,358
625,256,320,397
625,256,320,306
625,256,320,514
625,256,320,485
625,256,320,542
625,256,320,259
625,256,320,297
625,256,320,434
625,256,320,246
625,256,320,105
625,256,320,558
625,256,320,486
625,256,320,45
625,256,320,305
625,256,320,1342
625,256,320,382
625,256,320,438
625,256,320,408
625,256,320,468
625,256,320,189
625,256,320,112
625,256,320,165
625,256,320,196
625,256,320,329
625,256,320,442
625,256,320,52
625,256,320,574
625,256,320,948
625,256,320,85
625,256,320,504
625,256,320,652
625,256,320,258
625,256,320,458
625,256,320,278
625,256,320,379
625,256,320,133
625,256,320,374
625,256,320,345
625,256,320,423
625,256,320,176
625,256,320,726
625,256,320,380
626,256,256,587
626,256,256,391
626,256,256,589
626,256,256,585
626,256,256,337
626,256,256,71
626,256,256,434
626,256,256,549
626,256,256,548
626,256,256,474
626,256,256,246
626,256,256,372
626,256,256,533
626,256,256,343
626,256,256,800
626,256,256,368
626,256,256,277
626,256,256,370
626,256,256,590
626,256,256,593
626,256,256,334
626,256,256,133
626,256,256,160
626,256,256,255
626,256,256,389
626,256,256,383
626,256,256,365
626,256,256,290
626,256,256,355
626,256,256,305
626,256,256,288
626,256,256,458
627,520,696,1357
627,520,696,1397
627,520,696,2134
627,520,696,588
627,520,696,971
627,520,696,2197
627,520,696,2102
627,520,696,1725
627,520,696,1276
627,520,696,2209
627,520,696,2170
627,520,696,1683
627,520,696,1602
627,520,696,1121
627,520,696,1860
627,520,696,1000
627,520,696,757
627,520,696,1828
627,520,696,2146
627,520,696,2182
627,520,696,460
627,520,696,1968
627,520,696,1876
627,520,696,2077
627,520,696,771
627,520,696,1758
627,520,696,2238
627,520,696,1971
628,256,256,212
628,256,256,192
628,256,256,111
628,256,256,181
628,256,256,157
628,256,256,94
628,256,256,80
628,256,256,289
628,256,256,156
628,256,256,192
628,256,256,155
628,256,256,196
629,360,360,837
629,360,360,2324
629,360,360,77
629,360,360,1268
629,360,360,395
629,360,360,3187
629,360,360,1853
629,360,360,1351
629,360,360,1946
629,360,360,3193
629,360,360,3520
629,360,360,1872
629,360,360,2050
629,360,360,130
629,360,360,524
629,360,360,1920
629,360,360,472
629,360,360,207
629,360,360,331
629,360,360,1782
629,360,360,395
629,360,360,723
629,360,360,1667
629,360,360,1877
630,360,360,1507
630,360,360,32
630,360,360,284
630,360,360,1199
630,360,360,2031
630,360,360,1626
630,360,360,2230
630,360,360,1682
630,360,360,1716
630,360,360,2429
630,360,360,2158
630,360,360,2297
630,360,360,2122
630,360,360,1184
630,360,360,2352
630,360,360,3000
630,360,360,2605
630,360,360,112
630,360,360,2746
630,360,360,1723
630,360,360,1608
630,360,360,1630
630,360,360,1274
630,360,360,2813
631,256,256,201
631,256,256,145
631,256,256,112
631,256,256,174
631,256,256,135
631,256,256,265
631,256,256,427
631,256,256,354
631,256,256,186
631,256,256,119
631,256,256,127
631,256,256,123
631,256,256,157
631,256,256,168
631,256,256,64
631,256,256,189
631,256,256,37
631,256,256,67
631,256,256,129
631,256,256,176
631,256,256,144
631,256,256,198
631,256,256,168
631,256,256,128
631,256,256,119
631,256,256,21
631,256,256,141
631,256,256,166
631,256,256,116
631,256,256,89
632,256,256,458
632,256,256,536
632,256,256,342
632,256,256,198
632,256,256,106
632,256,256,438
632,256,256,473
632,256,256,412
632,256,256,152
632,256,256,549
632,256,256,32
632,256,256,21
632,256,256,440
632,256,256,436
632,256,256,325
632,256,256,416
632,256,256,454
632,256,256,425
632,256,256,443
632,256,256,419
632,256,256,516
632,256,256,336
632,256,256,415
632,256,256,520
632,256,256,340
632,256,256,397
632,256,256,495
632,256,256,510
632,256,256,169
632,256,256,380
632,256,256,569
632,256,256,405
632,256,256,411
632,256,256,119
632,256,256,466
632,256,256,1297
632,256,256,373
632,256,256,413
632,256,256,412
632,256,256,864
632,256,256,355
632,256,256,388
632,256,256,477
632,256,256,374
632,256,256,439
632,256,256,346
632,256,256,424
632,256,256,465
632,256,256,86
632,256,256,113
632,256,256,248
632,256,256,470
633,603,1272,683
633,603,1272,107
633,603,1272,93
633,603,1272,285
633,603,1272,304
633,603,1272,228
633,603,1272,307
633,603,1272,194
633,603,1272,289
633,603,1272,265
633,603,1272,414
633,603,1272,294
633,603,1272,446
633,603,1272,230
633,603,1272,383
633,603,1272,320
633,603,1272,437
633,603,1272,377
633,603,1272,129
633,603,1272,340
633,603,1272,211
633,603,1272,105
633,603,1272,70
633,603,1272,207
633,603,1272,359
633,603,1272,403
633,603,1272,131
633,603,1272,178
633,603,1272,133
633,603,1272,564
633,603,1272,330
633,603,1272,267
633,603,1272,264
633,603,1272,275
633,603,1272,232
633,603,1272,213
633,603,1272,234
633,603,1272,453
633,603,1272,367
633,603,1272,262
633,603,1272,208
633,603,1272,105
633,603,1272,247
633,603,1272,408
633,603,1272,109
633,603,1272,123
633,603,1272,446
633,603,1272,535
633,603,1272,54
633,603,1272,216
633,603,1272,352
633,603,1272,211
633,603,1272,401
633,603,1272,92
633,603,1272,528
633,603,1272,354
633,603,1272,122
633,603,1272,351
633,603,1272,169
633,603,1272,63
633,603,1272,330
633,603,1272,373
633,603,1272,427
633,603,1272,486
633,603,1272,469
633,603,1272,92
633,603,1272,363
633,603,1272,186
633,603,1272,143
633,603,1272,303
633,603,1272,60
633,603,1272,223
633,603,1272,225
633,603,1272,234
633,603,1272,330
633,603,1272,152
633,603,1272,329
633,603,1272,267
633,603,1272,67
633,603,1272,69
633,603,1272,64
633,603,1272,297
633,603,1272,465
633,603,1272,294
633,603,1272,190
633,603,1272,74
633,603,1272,234
633,603,1272,50
633,603,1272,142
633,603,1272,146
633,603,1272,407
633,603,1272,554
633,603,1272,166
633,603,1272,214
633,603,1272,51
633,603,1272,208
633,603,1272,47
633,603,1272,171
633,603,1272,266
633,603,1272,40
633,603,1272,91
633,603,1272,345
633,603,1272,67
633,603,1272,397
633,603,1272,239
633,603,1272,215
633,603,1272,167
633,603,1272,276
633,603,1272,225
633,603,1272,202
633,603,1272,205
633,603,1272,246
633,603,1272,145
633,603,1272,217
633,603,1272,181
633,603,1272,429
633,603,1272,188
633,603,1272,237
633,603,1272,316
633,603,1272,328
633,603,1272,278
633,603,1272,284
633,603,1272,298
633,603,1272,325
633,603,1272,95
633,603,1272,217
633,603,1272,353
633,603,1272,316
633,603,1272,307
633,603,1272,290
633,603,1272,320
633,603,1272,324
633,603,1272,67
633,603,1272,67
633,603,1272,384
633,603,1272,211
633,603,1272,278
633,603,1272,262
633,603,1272,106
633,603,1272,287
633,603,1272,69
633,603,1272,303
633,603,1272,91
633,603,1272,314
633,603,1272,399
633,603,1272,429
633,603,1272,261
633,603,1272,125
633,603,1272,423
633,603,1272,77
633,603,1272,42
633,603,1272,96
633,603,1272,298
633,603,1272,135
633,603,1272,310
633,603,1272,102
633,603,1272,323
633,603,1272,373
